1:
 num     #instances         #bytes  class name (module)
2191:             1             32  org.springframework.boot.actuate.endpoint.annotation.EndpointDiscoverer$ExtensionBean
2192:             2             32  org.springframework.boot.actuate.endpoint.web.WebServerNamespace
2193:             2             32  org.springframework.boot.autoconfigure.condition.OnWarDeploymentCondition
2194:             2             32  org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration
2195:             1             32  org.springframework.boot.autoconfigure.task.TaskSchedulingProperties
2196:             2             32  org.springframework.boot.autoconfigure.web.ErrorProperties$Whitelabel
2197:             1             32  org.springframework.boot.autoconfigure.web.format.WebConversionService
2198:             1             32  org.springframework.boot.cloud.CloudPlatform$7
2199:             2             32  org.springframework.boot.context.config.ConfigData$AlwaysPropertySourceOptions
2200:             2             32  org.springframework.boot.context.properties.BoundConfigurationProperties
2201:             2             32  org.springframework.boot.context.properties.ConfigurationPropertiesBinder$$Lambda/0x000070000134b8d0
2202:             2             32  org.springframework.boot.context.properties.ConfigurationPropertiesBinder$ConfigurationPropertiesBinderFactory
2203:             2             32  org.springframework.boot.context.properties.bind.Bindable$$Lambda/0x0000700001176a18
2204:             2             32  org.springframework.boot.context.properties.bind.ValueObjectBinder
2205:             2             32  org.springframework.boot.context.properties.source.ConfigurationPropertySourcesCaching
2206:             2             32  org.springframework.boot.convert.CharArrayFormatter
2207:             1             32  org.springframework.boot.convert.DurationStyle$1
2208:             1             32  org.springframework.boot.convert.DurationStyle$2
2209:             2             32  org.springframework.boot.convert.DurationToNumberConverter
2210:             2             32  org.springframework.boot.convert.DurationToStringConverter
2211:             2             32  org.springframework.boot.convert.InetAddressFormatter
2212:             2             32  org.springframework.boot.convert.InputStreamSourceToByteArrayConverter
2213:             2             32  org.springframework.boot.convert.IsoOffsetFormatter
2214:             2             32  org.springframework.boot.convert.LenientBooleanToEnumConverterFactory
2215:             2             32  org.springframework.boot.convert.LenientStringToEnumConverterFactory
2216:             2             32  org.springframework.boot.convert.NumberToDataSizeConverter
2217:             2             32  org.springframework.boot.convert.NumberToDurationConverter
2218:             2             32  org.springframework.boot.convert.NumberToPeriodConverter
2219:             2             32  org.springframework.boot.convert.PeriodToStringConverter
2220:             2             32  org.springframework.boot.convert.StringToFileConverter
2221:             1             32  org.springframework.boot.env.OriginTrackedMapPropertySource
2222:             2             32  org.springframework.boot.health.actuate.endpoint.Contributor$Blocking
2223:             2             32  org.springframework.boot.health.actuate.endpoint.SimpleHttpCodeStatusMapper
2224:             1             32  org.springframework.boot.health.application.DiskSpaceHealthIndicator
2225:             1             32  org.springframework.boot.health.application.LivenessStateHealthIndicator
2226:             1             32  org.springframework.boot.health.application.ReadinessStateHealthIndicator
2227:             1             32  org.springframework.boot.health.application.SslHealthIndicator
2228:             1             32  org.springframework.boot.health.autoconfigure.contributor.HealthContributorMembershipValidator
2229:             1             32  org.springframework.boot.health.registry.DefaultHealthContributorRegistry
2230:             2             32  org.springframework.boot.io.Base64ProtocolResolver
2231:             2             32  org.springframework.boot.loader.net.protocol.nested.Handler
2232:             1             32  org.springframework.boot.logging.logback.LogbackLoggingSystem$1
2233:             1             32  org.springframework.boot.micrometer.metrics.autoconfigure.ssl.SslMeterBinder
2234:             1             32  org.springframework.boot.micrometer.metrics.startup.StartupTimeMetricsListener
2235:             2             32  org.springframework.boot.micrometer.metrics.startup.StartupTimeMetricsListener$$Lambda/0x00007000014e61e8
2236:             1             32  org.springframework.boot.servlet.autoconfigure.MultipartProperties
2237:             1             32  org.springframework.boot.servlet.autoconfigure.ServletEncodingProperties
2238:             2             32  org.springframework.boot.tomcat.TomcatWebServerFactory$CleanTempDirsListener
2239:             2             32  org.springframework.boot.tomcat.autoconfigure.TomcatServerProperties$Mbeanregistry
2240:             2             32  org.springframework.boot.tomcat.autoconfigure.TomcatVirtualThreadsWebServerFactoryCustomizer
2241:             2             32  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerConfiguration
2242:             2             32  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerConfiguration$TomcatWebSocketConfiguration
2243:             2             32  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x0000700001380000
2244:             2             32  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x0000700001380698
2245:             2             32  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x0000700001380f58
2246:             2             32  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x00007000013815f0
2247:             2             32  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x00007000013865f0
2248:             2             32  org.springframework.boot.tomcat.autoconfigure.WebSocketTomcatWebServerFactoryCustomizer
2249:             2             32  org.springframework.boot.tomcat.autoconfigure.servlet.TomcatServletWebServerAutoConfiguration
2250:             2             32  org.springframework.boot.tomcat.autoconfigure.servlet.TomcatServletWebServerFactoryCustomizer
2251:             2             32  org.springframework.boot.tomcat.autoconfigure.servlet.TomcatServletWebServerFactoryCustomizer$$Lambda/0x0000700001386c58
2252:             2             32  org.springframework.boot.tomcat.autoconfigure.servlet.TomcatServletWebServerFactoryCustomizer$$Lambda/0x0000700001386e80
2253:             2             32  org.springframework.boot.tomcat.servlet.TomcatServletWebServerFactory$DisablePersistSessionListener
2254:             2             32  org.springframework.boot.web.context.servlet.WebApplicationContextInitializer
2255:             2             32  org.springframework.boot.web.server.Http2
2256:             2             32  org.springframework.boot.web.server.autoconfigure.ServerProperties$Encoding
2257:             2             32  org.springframework.boot.web.server.autoconfigure.ServerProperties$Reactive
2258:             2             32  org.springframework.boot.web.server.autoconfigure.servlet.ServletWebServerConfiguration
2259:             2             32  org.springframework.boot.web.server.autoconfigure.servlet.ServletWebServerConfiguration$BeanPostProcessorsRegistrar
2260:             2             32  org.springframework.boot.web.server.servlet.ContextPath
2261:             2             32  org.springframework.boot.web.server.servlet.ServletContextInitializers
2262:             2             32  org.springframework.boot.web.server.servlet.ServletContextInitializers$$Lambda/0x00007000013ab800
2263:             2             32  org.springframework.boot.web.server.servlet.ServletContextInitializers$SessionConfiguringInitializer
2264:             2             32  org.springframework.boot.web.server.servlet.SessionStoreDirectory
2265:             2             32  org.springframework.boot.web.server.servlet.StaticResourceJars
2266:             2             32  org.springframework.boot.web.server.servlet.context.ServletWebServerApplicationContext$$Lambda/0x000070000138ee80
2267:             1             32  org.springframework.boot.webmvc.autoconfigure.WebMvcProperties$Apiversion
2268:             1             32  org.springframework.boot.webmvc.autoconfigure.WebMvcProperties$Apiversion$Use
2269:             1             32  org.springframework.boot.webmvc.autoconfigure.WebMvcProperties$Contentnegotiation
2270:             1             32  org.springframework.boot.webmvc.autoconfigure.error.DefaultErrorViewResolver
2271:             1             32  org.springframework.cglib.core.AbstractClassGenerator$ClassLoaderData
2272:             2             32  org.springframework.cglib.core.AbstractClassGenerator$Source
2273:             2             32  org.springframework.cglib.core.ClassLoaderAwareGeneratorStrategy$$Lambda/0x0000700001320bb8
2274:             2             32  org.springframework.cglib.proxy.DispatcherGenerator
2275:             2             32  org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor
2276:             2             32  org.springframework.context.event.DefaultEventListenerFactory
2277:             2             32  org.springframework.context.expression.BeanExpressionContextAccessor
2278:             2             32  org.springframework.context.expression.BeanFactoryAccessor
2279:             2             32  org.springframework.context.expression.EnvironmentAccessor
2280:             2             32  org.springframework.context.expression.StandardBeanExpressionResolver$$Lambda/0x000070000122ab58
2281:             2             32  org.springframework.context.expression.StandardBeanExpressionResolver$1
2282:             2             32  org.springframework.core.annotation.MergedAnnotationPredicates$$Lambda/0x0000700001433bd8
2283:             2             32  org.springframework.core.convert.TypeDescriptor$$Lambda/0x0000700001233ad0
2284:             2             32  org.springframework.core.convert.support.GenericConversionService$NoOpConverter
